"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0015979","photosynthesis",101,-0.802365595116657,-2.19562548375512,1.52078413978905e-11,1.57857393710103e-08,1.40552471024714e-08,365,"tags=57%, list=7%, signal=54%","AT2G47400/AT5G02120/AT1G05385/AT4G35250/AT1G71500/AT2G34430/AT3G49720/AT3G50820/AT5G23120/AT3G04790/AT1G55670/AT1G67740/AT1G29930/AT4G23890/AT2G05620/AT4G02530/AT1G08380/AT2G05100/AT1G18730/AT1G29910/AT5G44650/AT4G04640/AT2G05070/AT3G54890/AT3G08940/AT1G79040/AT3G26650/AT1G29920/AT2G30570/AT3G01440/AT1G54780/AT1G15820/AT2G20890/AT1G14150/AT3G12780/AT3G15850/AT1G61520/AT1G15980/AT1G60950/AT3G01500/AT1G75690/AT4G03280/AT3G27690/AT4G05180/AT1G67090/AT1G55480/AT3G47470/AT4G21280/AT5G54270/AT4G09650/AT4G10340/AT5G64040/AT1G70760/AT3G61470/AT1G06680/AT3G54050/AT5G38410/AT5G66570"
"GO:0019684","photosynthesis, light reaction",78,-0.820272488649269,-2.14859459691626,2.24683778220878e-10,1.16610880896636e-07,1.03827556462069e-07,365,"tags=58%, list=7%, signal=54%","AT3G50820/AT5G23120/AT1G55670/AT1G67740/AT1G29930/AT4G23890/AT2G05620/AT4G02530/AT1G08380/AT2G05100/AT1G18730/AT1G29910/AT5G44650/AT4G04640/AT2G05070/AT3G54890/AT3G08940/AT1G79040/AT1G29920/AT2G30570/AT3G01440/AT1G54780/AT1G15820/AT2G20890/AT1G14150/AT3G15850/AT1G61520/AT1G15980/AT1G60950/AT1G75690/AT4G03280/AT3G27690/AT4G05180/AT1G55480/AT3G47470/AT4G21280/AT5G54270/AT4G09650/AT4G10340/AT5G64040/AT1G70760/AT3G61470/AT1G06680/AT3G54050/AT5G66570"
"GO:0043207","response to external biotic stimulus",435,0.652095821533874,1.77614380326239,1.25718002093028e-09,3.26238215431407e-07,2.90474752204417e-07,631,"tags=27%, list=12%, signal=26%","AT5G64120/AT5G51450/AT2G39210/AT4G31500/AT4G39260/AT2G38870/AT1G18570/AT5G20230/AT2G17740/AT5G44575/AT2G15890/AT2G37710/AT5G44585/AT2G26440/AT4G02380/AT2G24570/AT1G76600/AT4G20830/AT1G64170/AT2G35980/AT1G26420/AT2G21660/AT2G29460/AT3G52400/AT2G40750/AT5G11630/AT5G51570/AT5G05190/AT1G02920/AT5G08790/AT3G50480/AT5G13190/AT3G13790/AT5G55850/AT1G22810/AT5G27420/AT2G14560/AT1G71880/AT1G35230/AT5G18110/AT5G44568/AT5G06320/AT5G42000/AT3G55830/AT1G26380/AT1G21120/AT1G76930/AT1G65500/AT4G12480/AT1G03850/AT1G64090/AT3G54420/AT5G47010/AT5G57220/AT3G26830/AT5G36925/AT2G18660/AT2G45220/AT2G13810/AT3G25780/AT2G33830/AT1G45145/AT5G02490/AT3G21080/AT5G09440/AT3G46080/AT2G23810/AT1G21110/AT1G61800/AT3G07195/AT5G20480/AT3G56710/AT5G39670/AT4G31800/AT2G41430/AT5G64810/AT3G54640/AT1G08830/AT2G14610/AT5G24110/AT5G64750/AT2G29630/AT2G39660/AT4G23810/AT4G01700/AT4G21980/AT3G22231/AT5G35620/AT3G12580/AT4G02410/AT5G49520/AT5G05300/AT4G37990/AT5G24210/AT2G28400/AT3G50260/AT2G46400/AT3G15352/AT1G66340/AT4G15210/AT5G22570/AT1G02360/AT5G48657/AT4G39950/AT4G39090/AT3G21220/AT1G52740/AT3G50470/AT3G20600/AT2G43570/AT2G03440/AT3G55450/AT4G03960/AT3G53810/AT2G47130/AT1G66700/AT4G33430"
"GO:0051707","response to other organism",435,0.652095821533874,1.77614380326239,1.25718002093028e-09,3.26238215431407e-07,2.90474752204417e-07,631,"tags=27%, list=12%, signal=26%","AT5G64120/AT5G51450/AT2G39210/AT4G31500/AT4G39260/AT2G38870/AT1G18570/AT5G20230/AT2G17740/AT5G44575/AT2G15890/AT2G37710/AT5G44585/AT2G26440/AT4G02380/AT2G24570/AT1G76600/AT4G20830/AT1G64170/AT2G35980/AT1G26420/AT2G21660/AT2G29460/AT3G52400/AT2G40750/AT5G11630/AT5G51570/AT5G05190/AT1G02920/AT5G08790/AT3G50480/AT5G13190/AT3G13790/AT5G55850/AT1G22810/AT5G27420/AT2G14560/AT1G71880/AT1G35230/AT5G18110/AT5G44568/AT5G06320/AT5G42000/AT3G55830/AT1G26380/AT1G21120/AT1G76930/AT1G65500/AT4G12480/AT1G03850/AT1G64090/AT3G54420/AT5G47010/AT5G57220/AT3G26830/AT5G36925/AT2G18660/AT2G45220/AT2G13810/AT3G25780/AT2G33830/AT1G45145/AT5G02490/AT3G21080/AT5G09440/AT3G46080/AT2G23810/AT1G21110/AT1G61800/AT3G07195/AT5G20480/AT3G56710/AT5G39670/AT4G31800/AT2G41430/AT5G64810/AT3G54640/AT1G08830/AT2G14610/AT5G24110/AT5G64750/AT2G29630/AT2G39660/AT4G23810/AT4G01700/AT4G21980/AT3G22231/AT5G35620/AT3G12580/AT4G02410/AT5G49520/AT5G05300/AT4G37990/AT5G24210/AT2G28400/AT3G50260/AT2G46400/AT3G15352/AT1G66340/AT4G15210/AT5G22570/AT1G02360/AT5G48657/AT4G39950/AT4G39090/AT3G21220/AT1G52740/AT3G50470/AT3G20600/AT2G43570/AT2G03440/AT3G55450/AT4G03960/AT3G53810/AT2G47130/AT1G66700/AT4G33430"
"GO:0044419","biological process involved in interspecies interaction between organisms",436,0.652049921148583,1.77410503128567,2.53270075368313e-09,5.22541648660289e-07,4.6525866293858e-07,631,"tags=27%, list=12%, signal=26%","AT5G64120/AT5G51450/AT2G39210/AT4G31500/AT4G39260/AT2G38870/AT1G18570/AT5G20230/AT2G17740/AT5G44575/AT2G15890/AT2G37710/AT5G44585/AT2G26440/AT4G02380/AT2G24570/AT1G76600/AT4G20830/AT1G64170/AT2G35980/AT1G26420/AT2G21660/AT2G29460/AT3G52400/AT2G40750/AT5G11630/AT5G51570/AT5G05190/AT1G02920/AT5G08790/AT3G50480/AT5G13190/AT3G13790/AT5G55850/AT1G22810/AT5G27420/AT2G14560/AT1G71880/AT1G35230/AT5G18110/AT5G44568/AT5G06320/AT5G42000/AT3G55830/AT1G26380/AT1G21120/AT1G76930/AT1G65500/AT4G12480/AT1G03850/AT1G64090/AT3G54420/AT5G47010/AT5G57220/AT3G26830/AT5G36925/AT2G18660/AT2G45220/AT2G13810/AT3G25780/AT2G33830/AT1G45145/AT5G02490/AT3G21080/AT5G09440/AT3G46080/AT2G23810/AT1G21110/AT1G61800/AT3G07195/AT5G20480/AT3G56710/AT5G39670/AT4G31800/AT2G41430/AT5G64810/AT3G54640/AT1G08830/AT2G14610/AT5G24110/AT5G64750/AT2G29630/AT2G39660/AT4G23810/AT4G01700/AT4G21980/AT3G22231/AT5G35620/AT3G12580/AT4G02410/AT5G49520/AT5G05300/AT4G37990/AT5G24210/AT2G28400/AT3G50260/AT2G46400/AT3G15352/AT1G66340/AT4G15210/AT5G22570/AT1G02360/AT5G48657/AT4G39950/AT4G39090/AT3G21220/AT1G52740/AT3G50470/AT3G20600/AT2G43570/AT2G03440/AT3G55450/AT4G03960/AT3G53810/AT2G47130/AT1G66700/AT4G33430"
"GO:0009607","response to biotic stimulus",436,0.651172064449022,1.77171654853776,3.02047195757393e-09,5.22541648660289e-07,4.6525866293858e-07,631,"tags=27%, list=12%, signal=26%","AT5G64120/AT5G51450/AT2G39210/AT4G31500/AT4G39260/AT2G38870/AT1G18570/AT5G20230/AT2G17740/AT5G44575/AT2G15890/AT2G37710/AT5G44585/AT2G26440/AT4G02380/AT2G24570/AT1G76600/AT4G20830/AT1G64170/AT2G35980/AT1G26420/AT2G21660/AT2G29460/AT3G52400/AT2G40750/AT5G11630/AT5G51570/AT5G05190/AT1G02920/AT5G08790/AT3G50480/AT5G13190/AT3G13790/AT5G55850/AT1G22810/AT5G27420/AT2G14560/AT1G71880/AT1G35230/AT5G18110/AT5G44568/AT5G06320/AT5G42000/AT3G55830/AT1G26380/AT1G21120/AT1G76930/AT1G65500/AT4G12480/AT1G03850/AT1G64090/AT3G54420/AT5G47010/AT5G57220/AT3G26830/AT5G36925/AT2G18660/AT2G45220/AT2G13810/AT3G25780/AT2G33830/AT1G45145/AT5G02490/AT3G21080/AT5G09440/AT3G46080/AT2G23810/AT1G21110/AT1G61800/AT3G07195/AT5G20480/AT3G56710/AT5G39670/AT4G31800/AT2G41430/AT5G64810/AT3G54640/AT1G08830/AT2G14610/AT5G24110/AT5G64750/AT2G29630/AT2G39660/AT4G23810/AT4G01700/AT4G21980/AT3G22231/AT5G35620/AT3G12580/AT4G02410/AT5G49520/AT5G05300/AT4G37990/AT5G24210/AT2G28400/AT3G50260/AT2G46400/AT3G15352/AT1G66340/AT4G15210/AT5G22570/AT1G02360/AT5G48657/AT4G39950/AT4G39090/AT3G21220/AT1G52740/AT3G50470/AT3G20600/AT2G43570/AT2G03440/AT3G55450/AT4G03960/AT3G53810/AT2G47130/AT1G66700/AT4G33430"
"GO:0006091","generation of precursor metabolites and energy",179,-0.678820741773053,-1.99574808747567,5.43681183313879e-09,8.06201526114009e-07,7.17822675112159e-07,646,"tags=32%, list=13%, signal=29%","AT4G34700/AT4G35250/AT1G71500/AT2G34430/AT4G38680/AT3G50820/AT5G23120/AT3G04790/AT1G55670/AT1G67740/AT3G06310/AT1G29930/AT4G23890/AT2G05620/AT4G02530/AT2G21170/AT1G08380/AT2G05100/AT5G52840/AT1G18730/AT1G29910/AT5G44650/AT4G04640/AT2G05070/AT3G54890/AT3G08940/AT1G79040/AT1G29920/AT2G30570/AT2G21330/AT3G01440/AT1G54780/AT1G15820/AT2G20890/AT1G14150/AT3G12780/AT3G15850/AT1G61520/AT1G15980/AT1G13440/AT1G60950/AT1G75690/AT4G03280/AT3G27690/AT4G05180/AT1G55480/AT3G47470/AT4G21280/AT5G54270/AT4G09650/AT4G10340/AT5G64040/AT1G70760/AT3G61470/AT1G06680/AT3G54050/AT5G66570"
"GO:0006412","translation",297,-0.594990740308268,-1.84335709805489,1.06938839996108e-08,1.3875314489495e-06,1.23542501995504e-06,955,"tags=43%, list=19%, signal=37%","AT4G02230/AT5G27470/AT1G70600/AT5G47700/AT2G17240/AT2G19740/AT3G06680/AT3G11940/AT4G18040/AT5G25757/AT5G02450/AT3G49910/AT4G15000/AT3G07110/AT3G04400/AT5G53070/AT1G15250/AT2G38140/AT3G06040/AT3G24830/AT4G16720/AT5G23900/AT3G23390/AT3G63490/AT5G09510/AT2G17360/AT1G07320/AT4G30800/AT4G18100/AT4G18730/AT1G69620/AT5G47320/AT3G09200/AT2G39460/AT4G34110/AT3G47370/AT2G20060/AT2G27710/AT2G34480/AT1G14320/AT1G27400/AT4G25890/AT1G01100/AT5G15520/AT4G37920/AT2G19730/AT1G26880/AT4G34620/AT5G19510/AT5G65220/AT3G60770/AT5G27850/AT1G67430/AT2G37600/AT1G30230/AT1G74060/AT2G05220/AT5G60390/AT2G32060/AT4G14320/AT3G57290/AT5G10360/AT3G44590/AT1G74970/AT5G24510/AT3G27850/AT5G13510/AT4G01310/AT3G11510/AT3G05560/AT5G30510/AT1G57860/AT3G53020/AT3G25520/AT3G55750/AT1G35680/AT1G78630/AT2G33800/AT4G29410/AT2G41840/AT5G39740/AT3G27160/AT3G56910/AT1G52300/AT3G16780/AT3G48930/AT5G14320/AT5G17870/AT5G16130/AT5G07090/AT1G75350/AT5G56710/AT3G54210/AT1G05190/AT1G72370/AT4G00810/AT1G41880/AT2G37190/AT1G20340/AT2G27530/AT3G09630/AT5G46580/AT3G18130/AT4G17390/AT1G02780/AT1G08360/AT5G54600/AT4G29060/AT4G17560/AT4G20360/AT1G18540/AT2G36620/AT2G33450/AT1G09690/AT3G60245/AT3G53740/AT1G32990/AT3G44890/AT1G68590/AT1G64510/AT5G40950/AT3G05590/AT3G63140/AT3G25920/AT1G79850/AT4G26230/AT1G09340/AT1G48350"
"GO:0009605","response to external stimulus",474,0.617083547890919,1.69241951237268,3.4718398070406e-08,4.00418857745349e-06,3.56523432816566e-06,631,"tags=25%, list=12%, signal=24%","AT5G64120/AT5G51450/AT2G39210/AT4G31500/AT4G39260/AT2G38870/AT1G18570/AT5G20230/AT2G17740/AT5G44575/AT2G15890/AT2G37710/AT5G44585/AT2G26440/AT4G02380/AT2G24570/AT1G76600/AT4G20830/AT1G64170/AT2G35980/AT1G26420/AT2G21660/AT2G29460/AT3G52400/AT2G40750/AT5G11630/AT5G51570/AT5G05190/AT1G02920/AT5G08790/AT3G50480/AT5G13190/AT3G13790/AT5G55850/AT1G22810/AT5G27420/AT2G14560/AT1G71880/AT1G35230/AT5G18110/AT5G44568/AT5G06320/AT5G42000/AT3G55830/AT1G26380/AT1G21120/AT1G76930/AT1G65500/AT4G12480/AT1G03850/AT1G64090/AT3G54420/AT5G47010/AT5G57220/AT3G26830/AT5G36925/AT2G18660/AT2G45220/AT2G13810/AT3G25780/AT2G33830/AT1G45145/AT5G02490/AT3G21080/AT5G09440/AT3G46080/AT2G23810/AT1G21110/AT1G61800/AT3G07195/AT5G20480/AT3G56710/AT5G39670/AT4G31800/AT2G41430/AT5G64810/AT3G54640/AT1G08830/AT2G14610/AT5G24110/AT5G64750/AT4G11280/AT2G29630/AT2G39660/AT4G23810/AT4G01700/AT4G21980/AT3G22231/AT5G35620/AT3G12580/AT4G02410/AT5G49520/AT5G05300/AT4G37990/AT5G24210/AT2G28400/AT3G50260/AT2G46400/AT3G15352/AT1G66340/AT4G15210/AT5G22570/AT1G02360/AT5G48657/AT4G39950/AT4G39090/AT3G21220/AT1G52740/AT3G50470/AT3G20600/AT2G43570/AT2G03440/AT3G55450/AT4G03960/AT3G53810/AT5G37780/AT2G47130/AT1G66700/AT4G33430"
"GO:0036294","cellular response to decreased oxygen levels",112,0.782836824327824,1.90855076973119,4.6727796219086e-07,4.04195437295094e-05,3.5988600947682e-05,562,"tags=40%, list=11%, signal=37%","AT5G20230/AT3G49780/AT5G35735/AT2G15890/AT5G63790/AT1G76600/AT1G30720/AT2G32210/AT5G13190/AT5G54940/AT2G22500/AT5G59820/AT5G27420/AT3G56880/AT5G06320/AT1G14540/AT1G26380/AT3G52800/AT5G12030/AT5G57220/AT2G26150/AT1G50740/AT5G64260/AT3G46080/AT1G13260/AT1G69890/AT1G23710/AT1G34370/AT5G42380/AT2G36460/AT1G76680/AT5G25250/AT4G30280/AT5G19230/AT5G19240/AT2G41430/AT1G09070/AT1G66090/AT2G36580/AT2G46400/AT3G46090/AT1G10140/AT1G02360/AT3G04640/AT4G01250"
"GO:0071453","cellular response to oxygen levels",112,0.782836824327824,1.90855076973119,4.6727796219086e-07,4.04195437295094e-05,3.5988600947682e-05,562,"tags=40%, list=11%, signal=37%","AT5G20230/AT3G49780/AT5G35735/AT2G15890/AT5G63790/AT1G76600/AT1G30720/AT2G32210/AT5G13190/AT5G54940/AT2G22500/AT5G59820/AT5G27420/AT3G56880/AT5G06320/AT1G14540/AT1G26380/AT3G52800/AT5G12030/AT5G57220/AT2G26150/AT1G50740/AT5G64260/AT3G46080/AT1G13260/AT1G69890/AT1G23710/AT1G34370/AT5G42380/AT2G36460/AT1G76680/AT5G25250/AT4G30280/AT5G19230/AT5G19240/AT2G41430/AT1G09070/AT1G66090/AT2G36580/AT2G46400/AT3G46090/AT1G10140/AT1G02360/AT3G04640/AT4G01250"
"GO:0071456","cellular response to hypoxia",112,0.782836824327824,1.90855076973119,4.6727796219086e-07,4.04195437295094e-05,3.5988600947682e-05,562,"tags=40%, list=11%, signal=37%","AT5G20230/AT3G49780/AT5G35735/AT2G15890/AT5G63790/AT1G76600/AT1G30720/AT2G32210/AT5G13190/AT5G54940/AT2G22500/AT5G59820/AT5G27420/AT3G56880/AT5G06320/AT1G14540/AT1G26380/AT3G52800/AT5G12030/AT5G57220/AT2G26150/AT1G50740/AT5G64260/AT3G46080/AT1G13260/AT1G69890/AT1G23710/AT1G34370/AT5G42380/AT2G36460/AT1G76680/AT5G25250/AT4G30280/AT5G19230/AT5G19240/AT2G41430/AT1G09070/AT1G66090/AT2G36580/AT2G46400/AT3G46090/AT1G10140/AT1G02360/AT3G04640/AT4G01250"
"GO:0009620","response to fungus",147,0.753095122173609,1.88245155357126,6.84981056620674e-07,5.46931028286353e-05,4.86974386812107e-05,394,"tags=22%, list=8%, signal=21%","AT5G64120/AT4G31500/AT2G38870/AT2G17740/AT2G15890/AT5G44585/AT1G76600/AT4G20830/AT3G52400/AT2G40750/AT5G11630/AT5G51570/AT5G05190/AT5G08790/AT3G50480/AT3G13790/AT1G22810/AT2G14560/AT4G12480/AT1G03850/AT5G57220/AT3G26830/AT5G36925/AT2G45220/AT3G25780/AT1G45145/AT4G31800/AT5G64810/AT5G64750/AT2G39660/AT4G21980/AT3G22231"
"GO:0001666","response to hypoxia",121,0.771154102816034,1.89979586806216,1.88225705901014e-06,0.000122111426703283,0.000108725111698086,562,"tags=37%, list=11%, signal=34%","AT5G20230/AT3G49780/AT5G35735/AT2G15890/AT5G63790/AT1G76600/AT1G30720/AT2G32210/AT5G13190/AT5G54940/AT2G22500/AT5G59820/AT5G27420/AT3G56880/AT5G06320/AT1G14540/AT1G26380/AT3G52800/AT5G12030/AT5G57220/AT2G26150/AT1G50740/AT5G64260/AT3G46080/AT1G13260/AT1G69890/AT1G23710/AT1G34370/AT5G42380/AT2G36460/AT1G76680/AT5G25250/AT4G30280/AT5G19230/AT5G19240/AT2G41430/AT1G09070/AT1G66090/AT2G36580/AT2G46400/AT3G46090/AT1G10140/AT1G02360/AT3G04640/AT4G01250"
"GO:0036293","response to decreased oxygen levels",121,0.771154102816034,1.89979586806216,1.88225705901014e-06,0.000122111426703283,0.000108725111698086,562,"tags=37%, list=11%, signal=34%","AT5G20230/AT3G49780/AT5G35735/AT2G15890/AT5G63790/AT1G76600/AT1G30720/AT2G32210/AT5G13190/AT5G54940/AT2G22500/AT5G59820/AT5G27420/AT3G56880/AT5G06320/AT1G14540/AT1G26380/AT3G52800/AT5G12030/AT5G57220/AT2G26150/AT1G50740/AT5G64260/AT3G46080/AT1G13260/AT1G69890/AT1G23710/AT1G34370/AT5G42380/AT2G36460/AT1G76680/AT5G25250/AT4G30280/AT5G19230/AT5G19240/AT2G41430/AT1G09070/AT1G66090/AT2G36580/AT2G46400/AT3G46090/AT1G10140/AT1G02360/AT3G04640/AT4G01250"
"GO:0070482","response to oxygen levels",121,0.771154102816034,1.89979586806216,1.88225705901014e-06,0.000122111426703283,0.000108725111698086,562,"tags=37%, list=11%, signal=34%","AT5G20230/AT3G49780/AT5G35735/AT2G15890/AT5G63790/AT1G76600/AT1G30720/AT2G32210/AT5G13190/AT5G54940/AT2G22500/AT5G59820/AT5G27420/AT3G56880/AT5G06320/AT1G14540/AT1G26380/AT3G52800/AT5G12030/AT5G57220/AT2G26150/AT1G50740/AT5G64260/AT3G46080/AT1G13260/AT1G69890/AT1G23710/AT1G34370/AT5G42380/AT2G36460/AT1G76680/AT5G25250/AT4G30280/AT5G19230/AT5G19240/AT2G41430/AT1G09070/AT1G66090/AT2G36580/AT2G46400/AT3G46090/AT1G10140/AT1G02360/AT3G04640/AT4G01250"
"GO:0022900","electron transport chain",68,-0.764411094489284,-1.94642892256506,2.02662789585695e-06,0.000123743515052913,0.000110178284369189,638,"tags=34%, list=12%, signal=30%","AT3G50820/AT1G55670/AT1G67740/AT3G06310/AT4G23890/AT2G05620/AT1G08380/AT5G52840/AT1G18730/AT4G04640/AT3G01440/AT1G14150/AT3G15850/AT1G15980/AT1G60950/AT4G03280/AT4G05180/AT4G21280/AT4G09650/AT5G64040/AT1G70760/AT3G54050/AT5G66570"
"GO:0009617","response to bacterium",224,0.683418983060673,1.78432704369423,2.19179859053745e-06,0.000126393718720993,0.000112537962718823,653,"tags=33%, list=13%, signal=30%","AT4G31500/AT1G18570/AT2G17740/AT2G37710/AT5G44585/AT2G26440/AT2G24570/AT1G64170/AT1G26420/AT2G40750/AT5G11630/AT1G02920/AT3G50480/AT5G27420/AT1G35230/AT5G44568/AT5G06320/AT5G42000/AT1G26380/AT1G21120/AT1G76930/AT1G65500/AT4G12480/AT1G64090/AT3G54420/AT5G47010/AT5G57220/AT3G26830/AT2G45220/AT2G13810/AT2G33830/AT5G02490/AT3G46080/AT2G23810/AT1G21110/AT5G20480/AT3G56710/AT5G39670/AT4G31800/AT2G41430/AT5G64810/AT3G54640/AT1G08830/AT5G24110/AT2G29630/AT2G39660/AT4G23810/AT3G22231/AT3G12580/AT4G02410/AT5G49520/AT5G05300/AT4G37990/AT5G24210/AT2G28400/AT3G50260/AT2G46400/AT3G15352/AT1G66340/AT5G22570/AT4G39950/AT4G39090/AT1G52740/AT3G20600/AT2G03440/AT3G55450/AT4G03960/AT3G53810/AT2G47130/AT1G66700/AT4G33430/AT1G02450/AT4G03550"
"GO:0006952","defense response",383,0.613287536284745,1.66219181534162,2.76990072743025e-06,0.000151324050266979,0.0001347353373232,476,"tags=21%, list=9%, signal=20%","AT5G64120/AT5G51450/AT5G44910/AT4G31500/AT4G39260/AT2G38870/AT1G18570/AT5G40780/AT5G44575/AT2G15890/AT2G37710/AT5G44585/AT2G24570/AT4G20830/AT1G64170/AT2G35980/AT1G26420/AT2G21660/AT2G30860/AT2G29460/AT4G16880/AT3G52400/AT2G40750/AT2G26020/AT5G11630/AT5G05190/AT1G02920/AT5G13190/AT3G13790/AT5G27420/AT2G14560/AT1G35230/AT5G44568/AT5G06320/AT5G42000/AT3G55830/AT1G26380/AT1G21120/AT1G76930/AT1G65500/AT4G12480/AT1G03850/AT3G54420/AT5G47010/AT5G57220/AT3G26830/AT5G36925/AT2G18660/AT2G45220/AT2G13810/AT1G45145/AT3G21080/AT2G23810/AT1G21110/AT5G20480/AT3G56710/AT5G39670/AT4G31800/AT5G64810/AT3G54640/AT1G09070/AT1G08830/AT2G14610/AT5G24110/AT5G64750/AT2G39660/AT4G23810/AT4G21980/AT3G22231/AT5G35620/AT4G02410/AT5G49520/AT5G05300/AT4G16950/AT5G13050/AT1G66090/AT4G37990/AT5G24210/AT3G50260/AT2G46400"
"GO:0044085","cellular component biogenesis",399,-0.487424474456361,-1.52648304921243,1.27139677707089e-05,0.00065985492729979,0.000587519142246441,919,"tags=27%, list=18%, signal=24%","AT1G20960/AT4G28730/AT2G47990/AT5G13010/AT5G62440/AT1G47260/AT3G49910/AT4G37450/AT5G39210/AT5G27720/AT2G19480/AT2G20815/AT3G55330/AT1G19580/AT5G42270/AT1G06190/AT2G20490/AT3G49850/AT1G13160/AT5G02610/AT5G49940/AT2G47640/AT5G02120/AT5G20720/AT1G05385/AT1G69620/AT3G10670/AT4G35250/AT1G71500/AT1G75500/AT5G27700/AT3G09200/AT3G09500/AT3G49720/AT4G17880/AT3G61110/AT4G26500/AT3G50820/AT1G50900/AT3G62870/AT1G60000/AT5G23120/AT5G15520/AT1G74560/AT1G26880/AT5G50250/AT2G36570/AT1G25260/AT4G27090/AT1G30230/AT2G06850/AT2G32060/AT1G50920/AT5G56600/AT1G32500/AT2G47610/AT3G11510/AT1G60770/AT2G36870/AT1G12270/AT3G04550/AT3G15180/AT3G17930/AT1G07820/AT4G20260/AT3G25520/AT3G55750/AT3G47650/AT2G33800/AT5G13120/AT5G39740/AT3G26710/AT3G56910/AT2G37990/AT5G44650/AT1G01080/AT5G16130/AT1G79040/AT1G52400/AT5G36120/AT4G37800/AT1G72370/AT4G12600/AT2G20890/AT1G41880/AT4G25630/AT5G51110/AT1G29430/AT5G46580/AT5G08050/AT1G74730/AT5G58260/AT2G23130/AT2G01250/AT4G37925/AT4G01150/AT1G67090/AT3G52380/AT3G63140/AT1G55480/AT4G24770/AT4G10340/AT3G52150/AT5G65730/AT1G70760/AT1G09340/AT1G06680/AT5G38410/AT5G66570"
